구분(1),구분(2),2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.1,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.1,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.1,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.1,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08,2023.09,2023.1,2023.11,2023.12,2024.01,2024.02,2024.03,2024.04,2024.05,2024.06,2024.07,2024.08,2024.09,2024.1
전라남도,목포,43,41,39,52,37,38,30,26,25,32,51,46,50,55,63,38,50,32,28,33,28,34,39,32,38,36,36,37,28,26,18,32,27,32,32,31,38,43,88,39,52,29,22,21,18,26,38,34,32,35,35,35,29,21,22,20,26,24,32,31,49,37,54,66,33,20,23,23,20,23,21,28,22,25,34,39,27,21,17,21,18,19
전라남도,영암,44,45,41,47,37,36,31,28,24,32,51,42,47,49,59,37,46,31,33,36,28,35,42,41,42,39,39,40,33,33,21,35,27,31,31,32,36,37,68,33,54,28,17,17,18,29,39,41,38,41,42,40,35,24,22,21,26,28,37,34,48,42,55,59,29,22,20,27,32,40,38,48,46,43,53,53,43,35,27,34,31,37
전라남도,담양,41,44,46,53,41,40,22,21,27,30,53,44,55,58,63,37,42,42,31,26,21,27,39,27,29,36,42,46,43,42,26,32,26,39,39,36,38,43,73,45,37,37,24,23,22,33,41,36,33,34,40,37,34,21,18,15,19,23,36,32,46,44,74,75,46,32,23,29,29,35,29,32,26,28,39,41,31,29,16,21,19,26
전라남도,장성,37,44,44,50,35,32,21,17,22,31,51,34,50,52,58,41,45,33,20,20,21,31,39,34,37,31,35,36,32,32,18,23,23,34,33,32,34,39,69,43,53,33,23,22,20,27,34,35,33,35,40,36,28,21,21,17,18,23,33,31,42,39,58,58,28,19,16,22,27,35,30,32,29,30,40,43,31,28,20,24,22,26
전라남도,도평균,37,42,39,51,35,35,26,23,23,29,45,37,42,47,48,33,41,31,23,28,22,27,35,28,31,31,31,34,29,26,17,28,22,28,29,28,34,35,64,34,46,27,19,20,17,24,33,31,31,32,35,31,29,20,20,17,21,21,30,29,41,33,52,60,33,21,20,21,20,25,23,30,26,25,38,41,28,23,17,22,19,21
경상북도,포항,47,49,45,64,50,40,36,24,27,31,48,38,47,45,52,42,49,36,29,29,27,33,42,39,37,38,41,42,38,35,23,28,31,36,38,39,41,44,63,49,46,35,23,26,22,28,42,36,35,36,47,41,38,25,22,21,30,30,45,37,43,40,64,70,40,29,30,30,27,36,34,38,35,33,50,71,39,38,26,29,27,30
경상북도,구미,52,57,53,69,50,41,32,27,30,42,74,59,76,71,72,50,53,37,34,33,29,32,45,48,44,43,41,43,37,33,18,23,25,34,44,45,49,45,62,45,46,33,23,26,23,31,44,40,38,36,46,36,33,23,19,17,20,28,45,39,46,45,64,71,40,30,28,25,26,33,36,42,41,34,50,53,30,27,18,21,21,25
경상북도,김천,51,66,64,77,58,47,31,27,33,47,77,59,74,74,71,43,41,31,28,25,24,31,41,43,37,37,39,41,36,34,19,23,22,32,40,38,42,42,61,41,41,28,18,19,17,28,39,38,38,38,46,36,31,21,15,13,20,31,47,40,46,42,64,73,36,28,27,24,27,35,38,45,44,36,53,55,38,36,25,26,24,26
경상북도,경주,43,44,38,57,47,38,31,21,25,30,51,39,50,47,47,39,47,32,24,26,22,27,39,37,30,31,32,33,32,29,16,23,20,30,33,32,34,36,55,40,37,29,18,19,14,20,33,29,30,30,40,33,33,19,19,17,19,21,33,28,35,33,57,64,32,24,21,16,15,24,24,29,24,22,38,55,27,28,16,17,16,18
경상북도,안동,48,45,47,54,41,33,26,21,27,32,44,-,-,46,48,37,44,29,26,25,19,26,36,39,36,35,35,38,33,34,15,22,18,28,37,38,36,39,53,37,50,30,19,23,24,41,37,34,36,34,41,35,32,22,18,15,17,19,39,34,43,40,62,73,30,22,26,23,20,26,31,35,35,26,49,57,31,30,24,25,22,25
경상북도,경산,44,57,52,59,41,36,32,20,24,35,61,50,64,60,59,44,48,37,31,33,23,27,41,45,37,39,37,41,39,35,21,27,24,35,43,43,45,44,57,43,41,35,19,20,18,24,39,37,37,36,44,36,35,24,22,21,21,23,42,34,42,42,63,68,35,28,29,23,22,28,31,36,34,26,41,56,28,31,23,25,22,24
경상북도,상주,44,40,45,53,40,29,20,17,21,28,49,40,55,54,62,44,48,30,25,25,22,30,45,40,37,37,41,42,34,35,17,22,21,33,42,43,42,41,60,43,53,32,21,20,15,25,41,36,37,34,41,34,30,22,20,16,17,22,38,31,40,41,61,71,39,31,26,23,16,25,29,33,29,24,44,46,31,28,15,16,13,19
경상북도,칠곡,43,47,38,55,40,35,25,19,21,28,50,43,56,51,51,37,40,29,24,26,24,27,39,38,36,36,37,39,37,34,21,26,23,32,41,40,42,41,63,47,48,43,36,40,24,25,37,35,35,35,43,37,34,23,20,17,19,25,40,35,39,40,60,69,37,29,28,21,20,30,32,37,36,29,45,53,30,28,21,20,18,23
경상북도,도평균,48,52,48,63,48,39,32,24,28,35,60,49,62,57,60,43,47,33,28,28,25,31,40,39,34,35,36,38,33,32,18,23,22,31,36,36,38,40,56,42,43,31,21,23,18,25,37,34,34,34,43,36,33,23,20,18,21,24,39,33,40,38,59,68,35,26,26,23,22,29,30,35,33,28,45,57,31,30,21,22,20,23
경상남도,창원,46,51,44,63,43,42,36,30,32,40,57,48,53,53,51,42,49,37,30,34,29,32,38,34,29,31,30,33,31,27,21,30,24,29,30,28,32,31,54,33,32,26,18,18,16,22,29,25,27,26,32,27,28,18,20,19,20,20,30,27,33,31,51,58,32,22,22,20,18,21,22,28,25,21,34,48,26,25,17,21,17,18
경상남도,진주,42,47,44,58,44,46,38,31,28,30,45,38,46,48,50,41,48,40,30,33,28,29,38,33,28,32,31,33,34,32,21,32,30,31,33,30,33,34,49,32,35,26,17,17,16,22,31,28,31,28,33,32,35,23,24,22,22,25,37,33,39,34,50,56,35,22,22,19,19,24,25,32,28,24,38,46,26,24,16,20,17,18
경상남도,김해,38,42,33,52,39,38,34,26,27,34,57,48,53,52,51,41,47,33,29,33,26,30,38,37,33,36,33,33,30,28,21,29,23,29,31,35,39,38,58,37,37,30,22,23,20,28,37,33,34,32,38,31,31,17,22,20,19,21,36,32,40,34,53,58,33,24,22,21,19,25,27,33,30,23,36,51,27,26,15,19,17,18
경상남도,양산,47,56,45,69,48,44,39,30,31,34,52,42,50,52,53,45,52,39,32,34,28,32,38,35,29,39,38,36,38,33,24,34,26,35,36,34,33,35,57,37,36,31,24,25,18,23,32,29,29,27,34,29,29,20,22,22,20,20,32,30,38,35,54,54,30,22,22,19,17,23,24,31,24,22,36,53,26,26,16,20,17,17
경상남도,사천,38,45,38,50,34,33,27,20,22,28,43,36,43,44,42,32,37,30,22,26,22,25,35,34,32,36,31,31,28,28,16,28,22,27,30,30,33,33,52,32,37,24,18,16,16,23,33,29,33,29,33,28,29,17,19,17,19,21,32,31,40,32,48,59,34,21,19,17,16,22,22,29,26,20,32,40,22,20,12,15,14,16
경상남도,밀양,43,44,38,56,41,40,31,22,28,32,50,42,49,50,50,40,46,37,30,30,23,26,37,33,28,37,39,39,42,37,24,30,24,33,36,33,35,37,56,41,38,35,21,22,18,22,34,31,31,30,39,32,30,19,18,21,22,23,32,30,32,29,46,55,29,22,20,17,18,21,23,28,25,20,31,45,27,29,19,19,16,17
경상남도,통영,39,48,45,62,43,41,34,30,30,35,49,41,48,53,53,42,50,39,30,36,29,32,37,31,28,31,28,34,31,26,18,28,22,28,28,27,33,32,61,33,39,24,17,17,17,21,32,28,30,28,37,29,28,14,20,23,26,23,28,26,36,30,49,61,33,20,18,18,17,20,21,26,25,21,36,47,28,28,19,23,20,21
경상남도,도평균,43,49,42,60,42,41,35,28,29,34,52,43,49,51,51,40,47,36,29,32,27,30,37,33,29,32,31,33,32,29,20,29,24,29,30,30,33,33,53,34,36,27,20,20,17,23,31,28,29,28,34,29,29,19,21,19,20,21,31,28,35,31,50,56,32,22,21,20,18,22,22,28,25,21,35,46,25,24,16,20,16,17
제주특별자치도,제주,35,43,43,56,38,35,25,24,27,31,42,33,39,46,56,43,47,34,27,30,28,34,44,33,35,38,39,44,38,28,21,24,28,34,31,28,34,36,76,37,44,27,17,16,19,24,38,30,27,31,42,32,29,20,18,17,28,27,34,32,41,33,61,65,34,23,17,19,20,24,26,31,28,24,37,43,30,22,17,23,21,24
제주특별자치도,서귀포,32,42,40,55,36,32,30,26,24,29,36,27,32,38,47,35,40,28,24,30,23,31,38,27,29,32,33,40,35,27,19,32,25,29,27,22,29,33,68,35,40,23,21,19,21,25,34,25,23,27,39,30,28,22,23,19,28,24,27,25,33,24,50,59,33,22,23,21,20,21,21,26,23,21,31,40,28,23,21,22,22,20
제주특별자치도,도평균,33,42,42,55,37,33,28,25,26,30,39,30,35,42,50,38,43,30,26,30,25,32,40,29,31,34,35,41,36,27,20,29,26,31,28,24,31,34,72,36,42,25,19,17,20,24,36,28,25,29,40,31,29,21,20,18,28,26,30,28,37,29,56,62,34,23,20,20,20,23,24,29,26,23,35,42,29,23,19,23,21,22
